survey_id,account_id,account_name,industry,los,relationship_score,trust_score,recommend_score,comment_text,survey_sent_date,survey_completed_date,respondent_role,insert_ts
51bd7cd5-2f63-4a2d-bfdb-57e51ef1256e,A2232,Client_39,Banking,Advisory,9,7,7,Overall satisfied,2024-04-02,2024-07-04,CXO,2025-12-19 08:13:39.205339
a2106176-993f-4fde-99ab-51f86380c9ba,A2789,Client_452,Tech,Audit,9,6,10,Excellent relationship with leadership,2024-01-01,2024-03-12,Manager,2025-12-19 08:13:39.205357
91b68f0d-4d3c-410e-8d30-0e4483900b1c,A1597,Client_135,Energy,Tax,8,10,4,Strong collaboration and trust,2023-08-26,2024-03-09,Manager,2025-12-19 08:13:39.205376
05c33505-935a-4449-8997-2672d44331db,A2753,Client_219,Pharma,Audit,4,7,3,Good delivery but slow communication,2024-09-19,2023-11-23,Director,2025-12-19 08:13:39.205386
adc4f789-86f8-4c11-89a5-91c2de16c347,A1447,Client_389,Energy,Advisory,9,5,1,Excellent relationship with leadership,2024-08-19,2024-05-25,Director,2025-12-19 08:13:39.205396
03325142-5390-420f-8029-bfcf9daa4bd6,A1927,Client_362,Tech,Advisory,9,9,2,Needs improvement in turnaround time,2023-08-28,2023-04-17,Manager,2025-12-19 08:13:39.205408
c325020c-f4d2-4fef-8434-6d393fe22e5e,A1805,Client_493,Retail,Advisory,5,9,0,Good delivery but slow communication,2024-08-01,2023-04-01,Director,2025-12-19 08:13:39.205418
15d45902-36e1-439d-bf93-6f08b5f657de,A2145,Client_189,Pharma,Advisory,5,10,3,Good delivery but slow communication,2023-06-29,2023-11-04,CXO,2025-12-19 08:13:39.205428
e214d670-50dc-4d5d-86d4-5d410aa85dbf,A1769,Client_438,Pharma,Audit,8,6,10,Excellent relationship with leadership,2024-07-04,2023-09-11,Manager,2025-12-19 08:13:39.205437
20ec8c73-c2ae-412d-920e-4e995b952d79,A1886,Client_409,Energy,Audit,7,5,4,Excellent relationship with leadership,2024-01-29,2024-04-27,Manager,2025-12-19 08:13:39.205449
498c91cb-5770-4ca3-a411-0ede0b1e1b0a,A1521,Client_200,Tech,Advisory,4,6,10,Overall satisfied,2024-01-01,2024-07-11,Director,2025-12-19 08:13:39.205459
418b5158-a21c-4a35-8bdf-c8ef84fd67f4,A2331,Client_43,Energy,Tax,9,8,1,Needs improvement in turnaround time,2023-03-07,2024-03-28,CXO,2025-12-19 08:13:39.205473
89f113ad-7960-4178-b481-34a5578d1fec,A1689,Client_7,Tech,Audit,4,8,10,Strong collaboration and trust,2024-02-19,2024-08-01,Manager,2025-12-19 08:13:39.205500
3579a9d1-e9ec-4546-9a2e-a437af168dca,A1147,Client_331,Pharma,Audit,5,10,4,Excellent relationship with leadership,2024-11-14,2024-05-06,Director,2025-12-19 08:13:39.205529
4fb3855b-9acf-4547-89f8-799c79466d4e,A2431,Client_456,Banking,Advisory,8,6,8,Good delivery but slow communication,2024-12-11,2024-05-13,Director,2025-12-19 08:13:39.205549
ac34ffc9-8932-4e74-a61a-47ac0814619b,A1589,Client_14,Tech,Advisory,10,9,2,Overall satisfied,2024-02-19,2023-10-23,Manager,2025-12-19 08:13:39.205594
bc42cf72-9a76-49cf-b6db-8ebb4e615b89,A2304,Client_124,Tech,Audit,10,5,6,Excellent relationship with leadership,2023-01-31,2024-08-11,Manager,2025-12-19 08:13:39.205605
66eade2a-1772-4bf2-b4c0-672ccba56244,A2322,Client_300,Energy,Advisory,10,5,1,Overall satisfied,2023-07-13,2024-03-01,Director,2025-12-19 08:13:39.205617
fad799e4-254e-48d6-ac2f-989e4ba0e6a7,A1926,Client_236,Banking,Advisory,9,7,6,Needs improvement in turnaround time,2024-03-21,2023-03-21,CXO,2025-12-19 08:13:39.205627
17c6f96b-108f-418e-9926-518a7a993155,A1285,Client_161,Energy,Audit,6,5,0,Good delivery but slow communication,2023-05-12,2023-05-17,Manager,2025-12-19 08:13:39.205639
416e125d-bd13-4d9a-ad67-70e712d4d7c4,A2431,Client_113,Pharma,Advisory,8,8,0,Strong collaboration and trust,2023-08-02,2024-03-24,Director,2025-12-19 08:13:39.205650
80ac4317-0a64-46fc-a5e0-279d75a28e83,A2134,Client_114,Energy,Tax,6,8,0,Strong collaboration and trust,2024-04-30,2024-04-08,Manager,2025-12-19 08:13:39.205662
2542104b-0acc-418a-8b30-0f6283cab33d,A1147,Client_168,Tech,Advisory,6,6,6,Strong collaboration and trust,2023-10-08,2023-10-28,CXO,2025-12-19 08:13:39.205672
434f0129-fa79-416c-8cb8-e9571ad7a00d,A2263,Client_85,Tech,Audit,10,10,5,Strong collaboration and trust,2024-04-13,2023-11-08,Director,2025-12-19 08:13:39.205687
6278a36d-c4bd-4321-a116-70eb5d3e2bbf,A2859,Client_185,Energy,Tax,5,10,6,Strong collaboration and trust,2023-04-23,2024-07-16,Director,2025-12-19 08:13:39.205698
bc6c562a-7eb7-412c-825c-e739d3fe9217,A1504,Client_251,Tech,Tax,5,4,9,Overall satisfied,2024-01-01,2024-10-20,Director,2025-12-19 08:13:39.205709
26eb3edc-f69d-4472-af5c-07279ecb62e2,A2830,Client_314,Pharma,Tax,8,10,2,Good delivery but slow communication,2024-05-12,2024-12-02,Director,2025-12-19 08:13:39.205720
135d9afb-4434-40b1-8464-c2ef184b7d35,A1769,Client_436,Pharma,Audit,6,8,0,Strong collaboration and trust,2023-08-10,2024-07-14,Director,2025-12-19 08:13:39.205732
c5e4be15-8e14-41f7-a2e2-e9e618684be9,A1005,Client_499,Tech,Advisory,10,6,5,Strong collaboration and trust,2023-08-02,2023-10-05,Director,2025-12-19 08:13:39.205743
8e47a6d3-8abf-4a52-9aa1-8326fad61ae2,A2895,Client_350,Pharma,Advisory,7,7,2,Good delivery but slow communication,2024-06-30,2024-07-02,CXO,2025-12-19 08:13:39.205755
9080b769-537d-4b36-83e2-17ea91f8c768,A2172,Client_1,Pharma,Tax,10,5,3,Strong collaboration and trust,2023-09-16,2024-01-05,Director,2025-12-19 08:13:39.205768
e7a517f4-bab5-453f-ac53-e3e1c1ceb983,A1774,Client_375,Banking,Tax,9,7,4,Overall satisfied,2023-07-22,2023-06-02,Director,2025-12-19 08:13:39.205779
4ba17a3f-f9e3-4656-9a6c-690b59df9a00,A1190,Client_59,Pharma,Advisory,10,8,7,Overall satisfied,2024-06-13,2024-04-22,Manager,2025-12-19 08:13:39.205790
646944b8-21af-44c3-b0c2-3b8e1c0d08c7,A2687,Client_163,Tech,Audit,5,10,0,Excellent relationship with leadership,2023-01-15,2024-08-20,Director,2025-12-19 08:13:39.205805
604f2f79-5aaa-41a8-895b-84fa99f68f12,A1584,Client_125,Energy,Tax,9,7,6,Strong collaboration and trust,2024-06-10,2023-07-18,CXO,2025-12-19 08:13:39.205816
a41608ae-651e-4bc2-998c-b081f2326c1f,A2430,Client_271,Pharma,Advisory,4,4,1,Overall satisfied,2024-05-06,2023-09-07,CXO,2025-12-19 08:13:39.205827
995230b4-c486-4ce2-a14c-6b235a4a1a53,A1639,Client_106,Retail,Audit,6,4,1,Excellent relationship with leadership,2023-08-23,2024-03-19,Director,2025-12-19 08:13:39.205838
8ade0e4c-3b90-4684-b1bb-5119247d26aa,A2095,Client_212,Tech,Advisory,4,10,0,Needs improvement in turnaround time,2024-07-15,2023-03-21,Manager,2025-12-19 08:13:39.205848
11e4f94a-9a4b-42a2-9e5a-051a517f2206,A1934,Client_50,Banking,Advisory,9,7,10,Overall satisfied,2023-11-24,2024-03-09,Director,2025-12-19 08:13:39.205859
c1ef37d5-1cca-4472-8243-a4cfee1e7d80,A1263,Client_170,Energy,Audit,7,9,8,Strong collaboration and trust,2023-05-27,2024-03-14,Manager,2025-12-19 08:13:39.205869
90d5e3e3-6804-4778-94bc-70cab129d502,A2344,Client_102,Tech,Advisory,4,6,4,Good delivery but slow communication,2024-12-24,2023-07-20,CXO,2025-12-19 08:13:39.205881
a299bdf2-046c-4ddb-8653-00ee7eee0a4c,A1827,Client_18,Banking,Audit,5,4,2,Overall satisfied,2024-03-18,2023-12-10,Manager,2025-12-19 08:13:39.205891
8347123c-4938-4227-9887-7ae45c18fe66,A2415,Client_483,Pharma,Advisory,4,9,5,Good delivery but slow communication,2023-06-22,2023-10-23,Manager,2025-12-19 08:13:39.205906
3f2abc46-226d-4bcb-9407-fe692c697ee9,A1195,Client_50,Pharma,Audit,4,7,6,Needs improvement in turnaround time,2023-02-07,2023-04-16,Director,2025-12-19 08:13:39.205917
f5a31829-6b89-46ac-87b0-e9197220355e,A1154,Client_132,Pharma,Advisory,8,8,2,Strong collaboration and trust,2023-04-08,2024-02-16,Director,2025-12-19 08:13:39.205930
e7bc760d-7232-4cd8-9975-c4862dd7f21a,A2828,Client_128,Tech,Advisory,8,5,2,Good delivery but slow communication,2023-05-20,2023-10-12,CXO,2025-12-19 08:13:39.205940
15c08b1a-76a2-4f14-962a-e04e372c840b,A1064,Client_164,Tech,Advisory,5,5,10,Good delivery but slow communication,2023-02-18,2024-01-17,Director,2025-12-19 08:13:39.205952
c08c0c61-2a46-41f4-b23a-808f8bb05aaf,A1286,Client_336,Banking,Audit,9,9,9,Strong collaboration and trust,2023-03-19,2023-04-27,CXO,2025-12-19 08:13:39.205967
9e0b5ed7-132c-4f61-8de3-b6f63215305d,A1524,Client_274,Pharma,Audit,5,8,1,Good delivery but slow communication,2023-08-22,2024-10-19,CXO,2025-12-19 08:13:39.205992
d1e296c1-394f-419f-acc1-04e50ad21989,A1744,Client_93,Retail,Tax,4,10,3,Good delivery but slow communication,2023-09-07,2024-09-04,Director,2025-12-19 08:13:39.206023
8b8dedff-3ef2-454d-97df-1af5963d7b8f,A1687,Client_427,Energy,Advisory,6,6,2,Good delivery but slow communication,2023-11-08,2023-07-10,Manager,2025-12-19 08:13:39.206034
003dce8e-551f-4ff1-a69d-0d48aff0bd93,A1818,Client_153,Pharma,Advisory,7,7,0,Good delivery but slow communication,2023-09-28,2024-08-20,Manager,2025-12-19 08:13:39.206048
c1819e49-dd09-4765-a158-52c6259ef615,A1880,Client_220,Tech,Tax,5,9,0,Overall satisfied,2024-01-01,2023-09-11,Director,2025-12-19 08:13:39.206061
ea161698-266a-4b36-a0e2-01bca774f7de,A2536,Client_233,Energy,Advisory,10,10,3,Excellent relationship with leadership,2024-11-08,2024-08-09,Manager,2025-12-19 08:13:39.206077
34c2b754-4bdb-4fc2-a34b-9c375550e424,A2304,Client_321,Pharma,Audit,8,7,3,Excellent relationship with leadership,2024-02-19,2023-04-05,Director,2025-12-19 08:13:39.206095
dc23768a-6727-43c8-a3d2-89acab7ce162,A2409,Client_91,Energy,Tax,6,10,5,Overall satisfied,2023-03-09,2023-10-01,Director,2025-12-19 08:13:39.206106
fe1f63f4-399a-4660-95cb-d2fdb75c1f3d,A2564,Client_460,Energy,Audit,6,10,3,Overall satisfied,2023-03-04,2024-09-26,Director,2025-12-19 08:13:39.206117
6785cb27-d629-4501-9d18-f91d00556fc3,A1852,Client_154,Banking,Tax,7,10,5,Good delivery but slow communication,2023-09-13,2024-02-19,Manager,2025-12-19 08:13:39.206128
72be7464-d231-4280-94c7-cf960a14bb00,A2429,Client_190,Tech,Tax,7,10,4,Needs improvement in turnaround time,2024-03-20,2023-11-22,Manager,2025-12-19 08:13:39.206138
e2d4e65c-674e-4e2a-9ba8-e9b8724cf453,A1477,Client_174,Tech,Advisory,8,9,6,Good delivery but slow communication,2024-10-11,2024-08-13,Manager,2025-12-19 08:13:39.206150
ec7cdeb0-3ac2-482a-a57c-4758e3fc5e15,A2819,Client_174,Tech,Audit,6,5,6,Needs improvement in turnaround time,2024-08-29,2023-06-04,Director,2025-12-19 08:13:39.206164
0d3d2916-3953-45fc-9d32-588104250aea,A1211,Client_174,Energy,Audit,5,9,7,Needs improvement in turnaround time,2023-07-21,2024-10-02,Manager,2025-12-19 08:13:39.206176
b3d9aaab-88d4-4996-965f-4a9d255dba3d,A2907,Client_115,Pharma,Tax,5,9,4,Needs improvement in turnaround time,2024-07-15,2023-12-03,Manager,2025-12-19 08:13:39.206186
3ddcf100-33b8-4915-a880-5cc23601c2b5,A2534,Client_220,Tech,Advisory,8,4,6,Strong collaboration and trust,2024-02-07,2024-07-05,CXO,2025-12-19 08:13:39.206197
2b3e2fc8-716e-4de4-a095-9cd988b8b89c,A1606,Client_290,Energy,Advisory,9,5,9,Overall satisfied,2024-07-13,2024-11-04,CXO,2025-12-19 08:13:39.206208
b36214fe-fab1-48cd-a55e-a054f285fd81,A1850,Client_50,Pharma,Audit,9,8,1,Strong collaboration and trust,2024-02-08,2024-06-11,Manager,2025-12-19 08:13:39.206220
cbf28684-65c8-4918-86a0-020b4321a158,A1402,Client_356,Energy,Audit,4,5,0,Needs improvement in turnaround time,2023-08-02,2024-04-30,CXO,2025-12-19 08:13:39.206231
8b8e7f19-c72e-416b-a858-ce512ac79374,A1777,Client_31,Energy,Advisory,5,10,0,Strong collaboration and trust,2023-10-08,2024-07-03,Manager,2025-12-19 08:13:39.206242
aecc1d9c-8998-429d-b398-03571641276b,A1867,Client_418,Energy,Advisory,9,4,8,Good delivery but slow communication,2024-01-31,2023-10-09,Manager,2025-12-19 08:13:39.206255
5c61bab8-36f5-434b-95d0-91a193d41c0f,A1425,Client_61,Tech,Audit,6,7,3,Overall satisfied,2023-11-01,2024-03-28,Director,2025-12-19 08:13:39.206270
325f3f36-a74f-4cec-af70-303d2139e4f0,A1376,Client_166,Pharma,Audit,9,8,10,Good delivery but slow communication,2024-02-02,2024-12-20,Director,2025-12-19 08:13:39.206282
b481d10f-6246-47fe-815c-e9de01abbf9e,A1705,Client_385,Energy,Audit,10,5,9,Strong collaboration and trust,2024-04-16,2023-05-23,Manager,2025-12-19 08:13:39.206293
1a0b9955-e353-40f8-aef2-2f3f2f5fd2da,A2906,Client_300,Retail,Advisory,6,4,3,Needs improvement in turnaround time,2024-08-09,2023-09-26,Manager,2025-12-19 08:13:39.206305
81a5821e-3a76-43c4-bb76-cbd83fe53ca5,A2733,Client_341,Banking,Advisory,4,5,10,Needs improvement in turnaround time,2024-12-20,2024-01-28,Manager,2025-12-19 08:13:39.206318
fcc7dcbe-5f0d-4126-b4fa-d3d40f0d2f73,A1598,Client_291,Energy,Audit,8,7,7,Strong collaboration and trust,2024-02-26,2024-11-29,Manager,2025-12-19 08:13:39.206329
737345bb-c857-4a8b-ab7c-a95ad8fd0514,A1459,Client_112,Pharma,Audit,8,4,0,Strong collaboration and trust,2024-02-03,2023-04-21,CXO,2025-12-19 08:13:39.206343
08e92c5e-bd34-4dfa-9cc0-e3e26ad4e0a7,A1716,Client_403,Retail,Audit,4,7,3,Overall satisfied,2024-09-08,2023-10-06,Manager,2025-12-19 08:13:39.206354
62fda7a9-6291-4f25-8a09-14468f87d7d7,A2198,Client_18,Banking,Audit,5,5,4,Excellent relationship with leadership,2023-08-09,2024-05-02,Manager,2025-12-19 08:13:39.206365
c8b0fb9c-27be-4d0d-8582-8a0c1dfabbb7,A1858,Client_427,Energy,Advisory,10,5,10,Excellent relationship with leadership,2024-06-30,2023-04-13,Director,2025-12-19 08:13:39.206379
8feacd9d-ccba-4698-a7af-e507ec76f2fe,A1093,Client_423,Retail,Advisory,10,9,4,Strong collaboration and trust,2023-03-05,2023-03-14,Director,2025-12-19 08:13:39.206391
130b48a9-f699-4e81-ad12-d4a039888909,A2010,Client_308,Tech,Audit,4,6,8,Strong collaboration and trust,2023-04-17,2024-02-15,CXO,2025-12-19 08:13:39.206402
d172de5c-66bf-41fb-b04b-b1d855e559c0,A2997,Client_145,Retail,Advisory,9,8,10,Strong collaboration and trust,2023-01-26,2023-02-18,Director,2025-12-19 08:13:39.206414
f3a109a1-e7dc-4cb0-8f55-36c92378e8f6,A2343,Client_461,Tech,Audit,5,8,8,Needs improvement in turnaround time,2024-03-03,2023-05-02,Director,2025-12-19 08:13:39.206425
1df0a769-f0e9-49d4-a4a2-2fbd5dbd7d79,A2875,Client_279,Banking,Advisory,4,8,9,Strong collaboration and trust,2023-09-10,2023-10-26,CXO,2025-12-19 08:13:39.206437
37295112-a699-495a-836c-d8cdc3e05286,A1249,Client_489,Tech,Tax,8,9,5,Excellent relationship with leadership,2024-07-20,2023-09-25,CXO,2025-12-19 08:13:39.206449
978058ac-d2a6-4bf4-964e-e7caa9ce1ef3,A1122,Client_108,Pharma,Audit,4,7,0,Needs improvement in turnaround time,2024-08-02,2024-11-18,CXO,2025-12-19 08:13:39.206460
f2425899-4d90-40b3-b0df-67b4cf6d8fc0,A1994,Client_429,Retail,Audit,5,8,6,Strong collaboration and trust,2023-03-23,2023-11-28,Director,2025-12-19 08:13:39.206472
6d7efdb7-afe4-4285-93d4-c1c847f3ddbf,A1202,Client_438,Banking,Tax,4,5,2,Strong collaboration and trust,2024-08-19,2024-11-29,Director,2025-12-19 08:13:39.206486
adbed331-9691-4c83-a359-19227ca43e8b,A2896,Client_434,Banking,Audit,6,7,10,Strong collaboration and trust,2023-06-15,2024-06-17,Manager,2025-12-19 08:13:39.206498
7250a5c7-0bcd-4d82-b9b5-018d8449ef93,A2644,Client_336,Banking,Tax,4,4,2,Overall satisfied,2024-04-15,2024-10-09,Director,2025-12-19 08:13:39.206509
25d9db32-7017-4cb7-b5cb-d2da069503ad,A1649,Client_70,Energy,Advisory,4,10,9,Good delivery but slow communication,2024-03-22,2024-05-02,Manager,2025-12-19 08:13:39.206520
2eb859ca-c1d9-42e4-a5f3-9a6ab8bcd7dd,A1754,Client_252,Energy,Tax,10,7,3,Overall satisfied,2023-03-15,2023-09-02,Manager,2025-12-19 08:13:39.206531
d9955e70-0eb6-41f9-88d6-59aa2745cefe,A2615,Client_494,Banking,Audit,9,7,4,Overall satisfied,2023-04-24,2024-11-04,Director,2025-12-19 08:13:39.206548
f6cef02b-874a-4af7-82ab-fe280219d9b2,A1250,Client_401,Retail,Tax,5,5,10,Good delivery but slow communication,2023-05-02,2023-12-23,Director,2025-12-19 08:13:39.206564
72b32886-df32-4f13-8860-287f6451654c,A2796,Client_25,Banking,Advisory,5,4,5,Good delivery but slow communication,2023-12-06,2023-02-22,Director,2025-12-19 08:13:39.206577
578d5104-3aa7-4095-89e1-c08ef8fe730b,A2222,Client_340,Energy,Advisory,5,7,1,Needs improvement in turnaround time,2024-07-15,2023-09-17,Director,2025-12-19 08:13:39.206586
9bd4be81-d669-4ac6-a022-c1c049e86a30,A1690,Client_86,Pharma,Audit,10,9,7,Excellent relationship with leadership,2023-03-18,2023-01-03,CXO,2025-12-19 08:13:39.206596
b32a8191-05c1-4fd6-8f8f-7e459b3a506a,A2296,Client_187,Pharma,Tax,9,10,1,Needs improvement in turnaround time,2024-08-20,2024-07-09,Manager,2025-12-19 08:13:39.206622
e00cc76c-8330-401b-a3be-33d3724d504a,A2443,Client_315,Pharma,Advisory,8,6,6,Needs improvement in turnaround time,2024-09-11,2023-10-17,Manager,2025-12-19 08:13:39.206643
efd1711f-7b3d-497c-b2e6-c49ba49bc2d6,A2167,Client_487,Retail,Audit,4,4,5,Strong collaboration and trust,2024-08-28,2024-10-05,Manager,2025-12-19 08:13:39.206653
0e82ffab-f50b-41d7-90dd-bbd29cfda295,A2496,Client_175,Energy,Tax,6,9,6,Good delivery but slow communication,2024-01-10,2024-01-08,Manager,2025-12-19 08:13:39.206664
63ead566-4848-4eeb-a043-8af79f2933ac,A1606,Client_454,Tech,Audit,7,9,1,Needs improvement in turnaround time,2023-06-09,2024-02-04,Director,2025-12-19 08:13:39.206674
cdec4143-746a-4a64-be14-adaefa657ce3,A1272,Client_390,Pharma,Tax,6,4,4,Needs improvement in turnaround time,2023-01-09,2024-05-02,CXO,2025-12-19 08:13:39.206684
1c9add6b-1883-45be-b488-5c02e9855ece,A2358,Client_22,Banking,Tax,10,9,4,Strong collaboration and trust,2023-08-16,2023-01-06,Director,2025-12-19 08:13:39.206694
e2d60baa-2a68-4c93-b993-95f3c3121e4b,A2042,Client_332,Energy,Audit,6,4,8,Needs improvement in turnaround time,2023-04-16,2023-01-06,CXO,2025-12-19 08:13:39.206704
281e7bca-b308-42e2-92a1-ab7c5225e445,A2983,Client_327,Energy,Tax,8,8,0,Excellent relationship with leadership,2023-04-13,2024-05-12,CXO,2025-12-19 08:13:39.206713
9bc9850a-4f00-4cf8-9bfc-a122a6a22658,A2098,Client_73,Banking,Tax,7,5,3,Overall satisfied,2023-04-24,2023-05-05,Director,2025-12-19 08:13:39.206725
371f98be-03f0-475a-9bd6-0c0d5d2eb040,A2782,Client_406,Tech,Audit,5,5,8,Good delivery but slow communication,2023-07-05,2023-06-29,Manager,2025-12-19 08:13:39.206735
4cc83fbb-095b-447d-93bb-7b5b167daa14,A1317,Client_146,Banking,Advisory,6,7,5,Good delivery but slow communication,2024-06-22,2023-07-17,Director,2025-12-19 08:13:39.206745
322fb5e2-2870-4e02-a10b-960699d6b17d,A2241,Client_303,Retail,Tax,4,4,4,Strong collaboration and trust,2023-02-09,2024-07-21,Director,2025-12-19 08:13:39.206755
4a3c845d-addf-4708-9b9a-e338fbcef0a5,A1926,Client_310,Banking,Audit,6,10,1,Strong collaboration and trust,2023-09-10,2023-12-22,Manager,2025-12-19 08:13:39.206765
07ab8644-a546-48ea-8e6b-cea9373e21b6,A1060,Client_423,Pharma,Audit,6,10,7,Good delivery but slow communication,2023-06-18,2024-10-20,Manager,2025-12-19 08:13:39.206775
9677777e-979e-45e8-a26c-e47cb7c6b346,A2212,Client_68,Banking,Tax,6,4,10,Excellent relationship with leadership,2024-05-16,2024-07-23,CXO,2025-12-19 08:13:39.206787
f23172a2-d78c-410d-b39e-e5aa54364bb0,A2226,Client_389,Energy,Advisory,5,4,2,Overall satisfied,2023-01-18,2023-03-16,CXO,2025-12-19 08:13:39.206796
cf8edaeb-6695-4b1f-b1cb-80e83cdc9da7,A2832,Client_154,Banking,Advisory,6,10,5,Good delivery but slow communication,2023-11-05,2023-03-21,Manager,2025-12-19 08:13:39.206806
5689eb34-8bf0-438b-8faf-dc15f1472136,A1681,Client_447,Tech,Advisory,10,4,10,Excellent relationship with leadership,2023-10-22,2024-04-25,Manager,2025-12-19 08:13:39.206819
4f4b46d4-59ba-4aea-b7b6-a92ff8a37276,A1839,Client_410,Energy,Tax,9,9,2,Overall satisfied,2023-02-07,2023-06-29,CXO,2025-12-19 08:13:39.206831
a687f3a9-b0c2-4b0d-9ad6-e4d08757a4cc,A2313,Client_262,Retail,Advisory,5,4,6,Good delivery but slow communication,2023-12-19,2024-05-24,Manager,2025-12-19 08:13:39.206841
343fcc78-7fc2-4d1a-951f-b65a891dc4d2,A2315,Client_364,Banking,Advisory,5,7,8,Overall satisfied,2023-04-29,2024-11-14,CXO,2025-12-19 08:13:39.206851
6656fac1-6b7b-4d86-b61d-b01f6ddecba3,A1199,Client_114,Retail,Advisory,9,7,4,Good delivery but slow communication,2024-02-17,2024-09-02,Manager,2025-12-19 08:13:39.206861
8d0e32aa-0ec9-4833-b408-4d564c5a1053,A1028,Client_164,Pharma,Advisory,6,6,7,Excellent relationship with leadership,2024-08-29,2024-08-08,Director,2025-12-19 08:13:39.206871
9740f596-4298-46ed-88d9-7ac45822167b,A2429,Client_394,Banking,Advisory,10,6,2,Overall satisfied,2023-01-01,2024-03-05,Manager,2025-12-19 08:13:39.206880
4361b32b-7f13-49e8-814a-79508d684ff8,A2975,Client_221,Retail,Advisory,4,9,4,Excellent relationship with leadership,2023-06-06,2024-06-16,Manager,2025-12-19 08:13:39.206890
f6ffa3cc-2754-4f6e-9655-f14cf1003c94,A2640,Client_279,Energy,Audit,7,4,0,Needs improvement in turnaround time,2023-12-06,2024-03-06,Director,2025-12-19 08:13:39.206900
bb9f1640-6a0e-4004-95c5-f62a847e91ff,A1492,Client_120,Energy,Tax,6,7,0,Strong collaboration and trust,2024-02-13,2023-11-22,CXO,2025-12-19 08:13:39.206912
805dc295-6527-4100-8bd4-323fa34a7c34,A1909,Client_213,Banking,Audit,7,9,8,Strong collaboration and trust,2023-11-03,2024-08-24,Manager,2025-12-19 08:13:39.206922
bf805cc4-2e1c-4159-93be-d9b785cae918,A1119,Client_72,Pharma,Audit,9,4,8,Excellent relationship with leadership,2023-07-19,2024-05-05,Manager,2025-12-19 08:13:39.206932
27ab6c2e-2a30-4a9d-bac0-dd704d5e2474,A1816,Client_316,Retail,Audit,9,8,6,Excellent relationship with leadership,2023-10-03,2023-11-05,Director,2025-12-19 08:13:39.206942
c5dac60f-7505-42dc-91f5-e638c71bef2d,A2584,Client_429,Energy,Audit,6,10,0,Overall satisfied,2023-10-16,2024-11-22,CXO,2025-12-19 08:13:39.206952
75af017e-1ed1-4ec0-95d7-dddef3d2c3a3,A1492,Client_381,Tech,Tax,5,5,4,Overall satisfied,2023-01-05,2023-02-02,Director,2025-12-19 08:13:39.206963
2a074ddd-3fcb-4b4b-9720-20be2f45ea40,A1163,Client_233,Tech,Tax,4,9,5,Excellent relationship with leadership,2023-09-10,2024-02-12,Manager,2025-12-19 08:13:39.206972
0f45ee52-c3e8-44b2-945f-c8b90f781411,A1221,Client_168,Retail,Tax,6,7,4,Overall satisfied,2023-01-30,2024-01-29,CXO,2025-12-19 08:13:39.206982
55c109ea-20ba-4402-b1e9-d6901e49e1e0,A2708,Client_256,Retail,Tax,4,5,4,Good delivery but slow communication,2024-01-13,2024-04-08,CXO,2025-12-19 08:13:39.206991
8e0a8f8b-e7fd-4b0e-8dc2-c392d10e02ae,A1489,Client_391,Tech,Audit,9,5,9,Excellent relationship with leadership,2024-11-22,2024-09-06,Director,2025-12-19 08:13:39.207003
